Simulation_ID,Event_Type,Event_Time,Event_Step
1020,Survival,10.0,120
1021,Survival,10.0,120
1022,Death,4.416666666666666,53
1023,Disability,2.1666666666666665,26
1024,Survival,10.0,120
1025,Lapse,5.333333333333333,64
1026,Disability,2.4166666666666665,29
1027,Survival,10.0,120
1028,Survival,10.0,120
1029,Lapse,3.4166666666666665,41
1030,Lapse,6.5,78
1031,Survival,10.0,120
1032,Lapse,1.3333333333333333,16
1033,Lapse,0.8333333333333333,10
1034,Lapse,8.0,96
1035,Survival,10.0,120
1036,Lapse,0.9166666666666666,11
1037,Death,1.5833333333333333,19
1038,Survival,10.0,120
1039,Death,1.9166666666666665,23
1040,Lapse,6.416666666666666,77
1041,Lapse,8.666666666666666,104
1042,Survival,10.0,120
1043,Lapse,3.9166666666666665,47
1044,Lapse,7.416666666666666,89
1045,Survival,10.0,120
1046,Survival,10.0,120
1047,Lapse,1.8333333333333333,22
1048,Survival,10.0,120
1049,Lapse,2.083333333333333,25
1050,Death,8.166666666666666,98
1051,Lapse,1.1666666666666665,14
1052,Death,8.666666666666666,104
1053,Survival,10.0,120
1054,Lapse,5.583333333333333,67
1055,Survival,10.0,120
1056,Survival,10.0,120
1057,Lapse,8.0,96
1058,Survival,10.0,120
1059,Lapse,9.583333333333332,115
1060,Survival,10.0,120
1061,Survival,10.0,120
1062,Survival,10.0,120
1063,Death,0.5,6
1064,Lapse,5.833333333333333,70
1065,Survival,10.0,120
1066,Lapse,6.583333333333333,79
1067,Survival,10.0,120
1068,Death,1.5833333333333333,19
1069,Survival,10.0,120
1070,Death,3.25,39
1071,Lapse,5.666666666666666,68
1072,Survival,10.0,120
1073,Survival,10.0,120
1074,Survival,10.0,120
1075,Survival,10.0,120
1076,Survival,10.0,120
1077,Death,1.5,18
1078,Lapse,4.666666666666666,56
1079,Lapse,0.5833333333333333,7
1080,Lapse,1.25,15
1081,Lapse,8.75,105
1082,Survival,10.0,120
1083,Lapse,3.083333333333333,37
1084,Survival,10.0,120
1085,Lapse,6.166666666666666,74
1086,Lapse,2.583333333333333,31
1087,Survival,10.0,120
1088,Lapse,9.583333333333332,115
1089,Survival,10.0,120
1090,Survival,10.0,120
1091,Survival,10.0,120
1092,Disability,9.0,108
1093,Survival,10.0,120
1094,Survival,10.0,120
1095,Survival,10.0,120
1096,Lapse,5.166666666666666,62
1097,Survival,10.0,120
1098,Disability,6.25,75
1099,Lapse,5.083333333333333,61
1100,Survival,10.0,120
1101,Survival,10.0,120
1102,Survival,10.0,120
1103,Lapse,3.9166666666666665,47
1104,Lapse,8.0,96
1105,Survival,10.0,120
1106,Lapse,1.9166666666666665,23
1107,Survival,10.0,120
1108,Survival,10.0,120
1109,Survival,10.0,120
1110,Lapse,3.9166666666666665,47
1111,Survival,10.0,120
1112,Disability,4.333333333333333,52
1113,Survival,10.0,120
1114,Lapse,4.416666666666666,53
1115,Survival,10.0,120
1116,Survival,10.0,120
1117,Survival,10.0,120
1118,Lapse,3.1666666666666665,38
1119,Survival,10.0,120
1120,Lapse,4.916666666666666,59
1121,Survival,10.0,120
1122,Survival,10.0,120
1123,Lapse,1.4166666666666665,17
1124,Survival,10.0,120
1125,Survival,10.0,120
1126,Lapse,1.4166666666666665,17
1127,Survival,10.0,120
1128,Survival,10.0,120
1129,Lapse,6.833333333333333,82
1130,Survival,10.0,120
1131,Survival,10.0,120
1132,Lapse,5.25,63
1133,Survival,10.0,120
1134,Disability,5.416666666666666,65
1135,Survival,10.0,120
1136,Lapse,9.416666666666666,113
1137,Disability,7.5,90
1138,Survival,10.0,120
1139,Death,1.8333333333333333,22
1140,Survival,10.0,120
1141,Survival,10.0,120
1142,Survival,10.0,120
1143,Lapse,2.583333333333333,31
1144,Lapse,2.75,33
1145,Survival,10.0,120
1146,Survival,10.0,120
1147,Lapse,4.75,57
1148,Lapse,0.75,9
1149,Survival,10.0,120
1150,Survival,10.0,120
1151,Survival,10.0,120
1152,Lapse,4.583333333333333,55
1153,Lapse,6.25,75
1154,Lapse,3.75,45
1155,Survival,10.0,120
1156,Survival,10.0,120
1157,Survival,10.0,120
1158,Disability,0.8333333333333333,10
1159,Lapse,5.416666666666666,65
1160,Lapse,9.916666666666666,119
1161,Survival,10.0,120
1162,Lapse,4.75,57
1163,Lapse,2.4166666666666665,29
1164,Survival,10.0,120
1165,Survival,10.0,120
1166,Lapse,0.41666666666666663,5
1167,Survival,10.0,120
1168,Disability,0.3333333333333333,4
1169,Lapse,1.75,21
1170,Survival,10.0,120
1171,Survival,10.0,120
1172,Lapse,4.583333333333333,55
1173,Survival,10.0,120
1174,Survival,10.0,120
1175,Lapse,1.75,21
1176,Survival,10.0,120
1177,Survival,10.0,120
1178,Survival,10.0,120
1179,Lapse,5.916666666666666,71
1180,Lapse,5.75,69
1181,Survival,10.0,120
1182,Survival,10.0,120
1183,Lapse,5.5,66
1184,Lapse,0.8333333333333333,10
1185,Lapse,10.0,120
1186,Lapse,9.333333333333332,112
1187,Survival,10.0,120
1188,Survival,10.0,120
1189,Survival,10.0,120
1190,Lapse,3.083333333333333,37
1191,Lapse,5.5,66
1192,Disability,8.0,96
1193,Disability,4.083333333333333,49
1194,Lapse,5.916666666666666,71
1195,Lapse,10.0,120
1196,Survival,10.0,120
1197,Death,1.1666666666666665,14
1198,Death,9.333333333333332,112
1199,Lapse,3.9166666666666665,47
1200,Lapse,0.5833333333333333,7
1201,Survival,10.0,120
1202,Lapse,5.75,69
1203,Survival,10.0,120
1204,Survival,10.0,120
1205,Lapse,9.583333333333332,115
1206,Lapse,5.0,60
1207,Survival,10.0,120
1208,Survival,10.0,120
1209,Survival,10.0,120
1210,Lapse,3.6666666666666665,44
1211,Disability,0.5,6
1212,Survival,10.0,120
1213,Survival,10.0,120
1214,Survival,10.0,120
1215,Survival,10.0,120
1216,Survival,10.0,120
1217,Lapse,1.1666666666666665,14
1218,Lapse,0.6666666666666666,8
1219,Survival,10.0,120
1220,Lapse,4.416666666666666,53
1221,Survival,10.0,120
1222,Lapse,3.6666666666666665,44
1223,Lapse,6.833333333333333,82
1224,Lapse,8.416666666666666,101
1225,Survival,10.0,120
1226,Lapse,0.25,3
1227,Lapse,9.333333333333332,112
1228,Survival,10.0,120
1229,Lapse,4.083333333333333,49
1230,Survival,10.0,120
1231,Survival,10.0,120
1232,Lapse,1.8333333333333333,22
1233,Lapse,3.1666666666666665,38
1234,Lapse,5.583333333333333,67
1235,Survival,10.0,120
1236,Survival,10.0,120
1237,Death,1.4166666666666665,17
1238,Survival,10.0,120
1239,Death,1.6666666666666665,20
1240,Death,1.0833333333333333,13
1241,Lapse,6.166666666666666,74
1242,Survival,10.0,120
1243,Survival,10.0,120
1244,Survival,10.0,120
1245,Survival,10.0,120
1246,Lapse,4.0,48
1247,Lapse,2.583333333333333,31
1248,Lapse,1.75,21
1249,Survival,10.0,120
1250,Survival,10.0,120
1251,Lapse,4.916666666666666,59
1252,Survival,10.0,120
1253,Survival,10.0,120
1254,Death,6.5,78
1255,Survival,10.0,120
1256,Survival,10.0,120
1257,Lapse,7.083333333333333,85
1258,Survival,10.0,120
1259,Survival,10.0,120
1260,Lapse,0.16666666666666666,2
1261,Lapse,4.0,48
1262,Lapse,7.583333333333333,91
1263,Lapse,5.166666666666666,62
1264,Survival,10.0,120
1265,Survival,10.0,120
1266,Lapse,5.0,60
1267,Lapse,8.0,96
1268,Survival,10.0,120
1269,Survival,10.0,120
1270,Survival,10.0,120
1271,Survival,10.0,120
1272,Disability,6.083333333333333,73
1273,Lapse,1.3333333333333333,16
1274,Survival,10.0,120
1275,Death,10.0,120
1276,Survival,10.0,120
1277,Death,3.75,45
1278,Survival,10.0,120
1279,Survival,10.0,120
1280,Death,0.6666666666666666,8
1281,Lapse,7.083333333333333,85
1282,Lapse,9.583333333333332,115
1283,Lapse,2.833333333333333,34
1284,Death,0.25,3
1285,Disability,0.16666666666666666,2
1286,Survival,10.0,120
1287,Disability,4.916666666666666,59
1288,Lapse,7.416666666666666,89
1289,Disability,0.8333333333333333,10
1290,Survival,10.0,120
1291,Survival,10.0,120
1292,Death,0.41666666666666663,5
1293,Death,1.6666666666666665,20
1294,Survival,10.0,120
1295,Lapse,2.333333333333333,28
1296,Survival,10.0,120
1297,Survival,10.0,120
1298,Survival,10.0,120
1299,Disability,3.9166666666666665,47
1300,Lapse,3.333333333333333,40
1301,Lapse,1.9166666666666665,23
1302,Survival,10.0,120
1303,Survival,10.0,120
1304,Survival,10.0,120
1305,Survival,10.0,120
1306,Survival,10.0,120
1307,Survival,10.0,120
1308,Lapse,7.75,93
1309,Survival,10.0,120
1310,Survival,10.0,120
1311,Survival,10.0,120
1312,Lapse,9.5,114
1313,Death,2.083333333333333,25
1314,Survival,10.0,120
1315,Death,6.25,75
1316,Death,0.5833333333333333,7
1317,Disability,2.75,33
1318,Death,4.0,48
1319,Lapse,10.0,120
1320,Survival,10.0,120
1321,Survival,10.0,120
1322,Survival,10.0,120
1323,Survival,10.0,120
1324,Lapse,2.4166666666666665,29
1325,Disability,2.25,27
1326,Survival,10.0,120
1327,Survival,10.0,120
1328,Survival,10.0,120
1329,Lapse,1.6666666666666665,20
1330,Lapse,0.6666666666666666,8
1331,Survival,10.0,120
1332,Survival,10.0,120
1333,Survival,10.0,120
1334,Survival,10.0,120
1335,Survival,10.0,120
1336,Survival,10.0,120
1337,Lapse,6.416666666666666,77
1338,Lapse,2.333333333333333,28
1339,Survival,10.0,120
1340,Death,1.75,21
1341,Survival,10.0,120
1342,Death,4.75,57
1343,Survival,10.0,120
1344,Survival,10.0,120
1345,Disability,3.6666666666666665,44
1346,Lapse,0.8333333333333333,10
1347,Disability,1.0,12
1348,Survival,10.0,120
1349,Survival,10.0,120
1350,Survival,10.0,120
1351,Survival,10.0,120
1352,Lapse,7.083333333333333,85
1353,Survival,10.0,120
1354,Survival,10.0,120
1355,Survival,10.0,120
1356,Survival,10.0,120
1357,Survival,10.0,120
1358,Survival,10.0,120
1359,Survival,10.0,120
1360,Survival,10.0,120
1361,Survival,10.0,120
1362,Survival,10.0,120
1363,Survival,10.0,120
1364,Survival,10.0,120
1365,Survival,10.0,120
1366,Survival,10.0,120
1367,Survival,10.0,120
1368,Lapse,5.333333333333333,64
1369,Survival,10.0,120
1370,Lapse,7.333333333333333,88
1371,Lapse,9.0,108
1372,Survival,10.0,120
1373,Lapse,5.5,66
1374,Lapse,6.083333333333333,73
1375,Lapse,2.25,27
1376,Survival,10.0,120
1377,Death,6.916666666666666,83
1378,Survival,10.0,120
1379,Lapse,7.5,90
1380,Lapse,4.666666666666666,56
1381,Lapse,1.4166666666666665,17
1382,Disability,5.333333333333333,64
1383,Death,2.9166666666666665,35
1384,Lapse,6.166666666666666,74
1385,Survival,10.0,120
1386,Disability,7.916666666666666,95
1387,Disability,9.916666666666666,119
1388,Disability,4.166666666666666,50
1389,Survival,10.0,120
1390,Lapse,1.9166666666666665,23
1391,Survival,10.0,120
1392,Lapse,1.6666666666666665,20
1393,Survival,10.0,120
1394,Lapse,4.916666666666666,59
1395,Lapse,9.583333333333332,115
1396,Lapse,1.0,12
1397,Survival,10.0,120
1398,Lapse,6.75,81
1399,Survival,10.0,120
1400,Lapse,6.083333333333333,73
1401,Survival,10.0,120
1402,Survival,10.0,120
1403,Lapse,8.75,105
1404,Lapse,4.583333333333333,55
1405,Lapse,7.416666666666666,89
1406,Survival,10.0,120
1407,Survival,10.0,120
1408,Lapse,4.5,54
1409,Death,9.083333333333332,109
1410,Lapse,6.75,81
1411,Survival,10.0,120
1412,Survival,10.0,120
1413,Lapse,3.6666666666666665,44
1414,Survival,10.0,120
1415,Lapse,4.25,51
1416,Survival,10.0,120
1417,Death,3.9166666666666665,47
1418,Survival,10.0,120
1419,Survival,10.0,120
1420,Lapse,3.083333333333333,37
1421,Survival,10.0,120
1422,Survival,10.0,120
1423,Disability,6.916666666666666,83
1424,Lapse,7.083333333333333,85
1425,Lapse,3.4166666666666665,41
1426,Survival,10.0,120
1427,Lapse,4.416666666666666,53
1428,Lapse,4.416666666666666,53
1429,Survival,10.0,120
1430,Lapse,0.41666666666666663,5
1431,Lapse,0.25,3
1432,Lapse,5.083333333333333,61
1433,Death,3.1666666666666665,38
1434,Lapse,5.0,60
1435,Survival,10.0,120
1436,Survival,10.0,120
1437,Survival,10.0,120
1438,Lapse,3.75,45
1439,Lapse,1.0833333333333333,13
1440,Lapse,9.333333333333332,112
1441,Survival,10.0,120
1442,Survival,10.0,120
1443,Survival,10.0,120
1444,Survival,10.0,120
1445,Survival,10.0,120
1446,Lapse,1.8333333333333333,22
1447,Lapse,9.666666666666666,116
1448,Survival,10.0,120
1449,Survival,10.0,120
1450,Survival,10.0,120
1451,Survival,10.0,120
1452,Survival,10.0,120
1453,Survival,10.0,120
1454,Survival,10.0,120
1455,Survival,10.0,120
1456,Lapse,0.75,9
1457,Survival,10.0,120
1458,Survival,10.0,120
1459,Survival,10.0,120
1460,Survival,10.0,120
1461,Survival,10.0,120
1462,Survival,10.0,120
1463,Survival,10.0,120
1464,Survival,10.0,120
1465,Death,6.416666666666666,77
1466,Lapse,2.583333333333333,31
1467,Lapse,0.5,6
1468,Survival,10.0,120
1469,Survival,10.0,120
1470,Survival,10.0,120
1471,Death,1.9166666666666665,23
1472,Lapse,6.333333333333333,76
1473,Lapse,4.75,57
1474,Survival,10.0,120
1475,Survival,10.0,120
1476,Lapse,9.833333333333332,118
1477,Survival,10.0,120
1478,Lapse,2.25,27
1479,Lapse,0.25,3
1480,Survival,10.0,120
1481,Death,2.25,27
1482,Survival,10.0,120
1483,Disability,3.25,39
1484,Survival,10.0,120
1485,Lapse,4.25,51
1486,Survival,10.0,120
1487,Survival,10.0,120
1488,Disability,5.083333333333333,61
1489,Survival,10.0,120
1490,Lapse,7.0,84
1491,Disability,5.833333333333333,70
1492,Survival,10.0,120
1493,Survival,10.0,120
1494,Survival,10.0,120
1495,Survival,10.0,120
1496,Disability,8.333333333333332,100
1497,Survival,10.0,120
1498,Lapse,8.916666666666666,107
1499,Survival,10.0,120
1500,Lapse,1.75,21
1501,Survival,10.0,120
1502,Death,0.16666666666666666,2
1503,Survival,10.0,120
1504,Lapse,4.333333333333333,52
1505,Survival,10.0,120
1506,Survival,10.0,120
1507,Lapse,3.583333333333333,43
1508,Survival,10.0,120
1509,Lapse,1.3333333333333333,16
1510,Lapse,6.166666666666666,74
1511,Death,9.333333333333332,112
1512,Lapse,5.0,60
1513,Lapse,9.0,108
1514,Survival,10.0,120
1515,Lapse,5.0,60
1516,Lapse,6.0,72
1517,Disability,1.8333333333333333,22
1518,Lapse,1.1666666666666665,14
1519,Lapse,2.25,27
1520,Death,1.6666666666666665,20
1521,Survival,10.0,120
1522,Survival,10.0,120
1523,Survival,10.0,120
1524,Death,3.083333333333333,37
1525,Lapse,1.4166666666666665,17
1526,Survival,10.0,120
1527,Survival,10.0,120
1528,Survival,10.0,120
1529,Disability,6.166666666666666,74
1530,Lapse,8.666666666666666,104
1531,Survival,10.0,120
1532,Survival,10.0,120
1533,Survival,10.0,120
1534,Survival,10.0,120
1535,Survival,10.0,120
1536,Lapse,6.0,72
1537,Death,5.25,63
1538,Survival,10.0,120
1539,Survival,10.0,120
1540,Disability,1.25,15
1541,Lapse,4.0,48
1542,Survival,10.0,120
1543,Survival,10.0,120
1544,Disability,9.5,114
1545,Survival,10.0,120
1546,Lapse,0.5833333333333333,7
1547,Survival,10.0,120
1548,Survival,10.0,120
1549,Survival,10.0,120
1550,Survival,10.0,120
1551,Death,0.9166666666666666,11
1552,Survival,10.0,120
1553,Survival,10.0,120
1554,Death,7.833333333333333,94
1555,Lapse,8.583333333333332,103
1556,Lapse,7.833333333333333,94
1557,Survival,10.0,120
1558,Survival,10.0,120
1559,Survival,10.0,120
1560,Death,1.0833333333333333,13
1561,Lapse,0.6666666666666666,8
1562,Survival,10.0,120
1563,Lapse,0.8333333333333333,10
1564,Lapse,1.3333333333333333,16
1565,Lapse,0.8333333333333333,10
1566,Survival,10.0,120
1567,Survival,10.0,120
1568,Disability,9.416666666666666,113
1569,Survival,10.0,120
1570,Lapse,1.5,18
1571,Lapse,2.083333333333333,25
1572,Survival,10.0,120
1573,Survival,10.0,120
1574,Survival,10.0,120
1575,Disability,1.0833333333333333,13
1576,Survival,10.0,120
1577,Lapse,2.1666666666666665,26
1578,Survival,10.0,120
1579,Lapse,4.0,48
1580,Lapse,6.583333333333333,79
1581,Death,1.0833333333333333,13
1582,Death,9.583333333333332,115
1583,Survival,10.0,120
1584,Lapse,3.25,39
1585,Death,9.416666666666666,113
1586,Lapse,0.75,9
1587,Survival,10.0,120
1588,Survival,10.0,120
1589,Survival,10.0,120
1590,Survival,10.0,120
1591,Survival,10.0,120
1592,Survival,10.0,120
1593,Survival,10.0,120
1594,Lapse,3.25,39
1595,Survival,10.0,120
1596,Survival,10.0,120
1597,Survival,10.0,120
1598,Lapse,0.25,3
1599,Lapse,0.41666666666666663,5
1600,Survival,10.0,120
1601,Survival,10.0,120
1602,Lapse,7.166666666666666,86
1603,Survival,10.0,120
1604,Lapse,3.9166666666666665,47
1605,Survival,10.0,120
1606,Death,1.0833333333333333,13
1607,Disability,0.75,9
1608,Lapse,6.416666666666666,77
1609,Survival,10.0,120
1610,Survival,10.0,120
1611,Lapse,8.333333333333332,100
1612,Lapse,7.25,87
1613,Survival,10.0,120
1614,Survival,10.0,120
1615,Survival,10.0,120
1616,Disability,0.9166666666666666,11
1617,Lapse,7.083333333333333,85
1618,Survival,10.0,120
1619,Lapse,4.583333333333333,55
1620,Survival,10.0,120
1621,Lapse,0.75,9
1622,Disability,5.25,63
1623,Lapse,0.41666666666666663,5
1624,Survival,10.0,120
1625,Survival,10.0,120
1626,Lapse,9.75,117
1627,Survival,10.0,120
1628,Survival,10.0,120
1629,Lapse,2.9166666666666665,35
1630,Lapse,0.9166666666666666,11
1631,Survival,10.0,120
1632,Lapse,7.583333333333333,91
1633,Lapse,6.083333333333333,73
1634,Lapse,0.41666666666666663,5
1635,Disability,2.333333333333333,28
1636,Survival,10.0,120
1637,Survival,10.0,120
1638,Survival,10.0,120
1639,Survival,10.0,120
1640,Survival,10.0,120
1641,Survival,10.0,120
1642,Survival,10.0,120
1643,Lapse,0.25,3
1644,Survival,10.0,120
1645,Lapse,9.083333333333332,109
1646,Lapse,3.833333333333333,46
1647,Survival,10.0,120
1648,Survival,10.0,120
1649,Death,9.583333333333332,115
1650,Survival,10.0,120
1651,Lapse,1.9166666666666665,23
1652,Survival,10.0,120
1653,Survival,10.0,120
1654,Lapse,7.583333333333333,91
1655,Survival,10.0,120
1656,Survival,10.0,120
1657,Survival,10.0,120
1658,Survival,10.0,120
1659,Lapse,9.083333333333332,109
1660,Lapse,0.8333333333333333,10
1661,Death,5.166666666666666,62
1662,Lapse,10.0,120
1663,Lapse,0.5,6
1664,Lapse,3.9166666666666665,47
1665,Survival,10.0,120
1666,Lapse,1.25,15
1667,Lapse,2.5,30
1668,Survival,10.0,120
1669,Disability,3.333333333333333,40
1670,Survival,10.0,120
1671,Survival,10.0,120
1672,Survival,10.0,120
1673,Lapse,3.75,45
1674,Lapse,4.333333333333333,52
1675,Survival,10.0,120
1676,Lapse,7.833333333333333,94
1677,Lapse,6.166666666666666,74
1678,Survival,10.0,120
1679,Survival,10.0,120
1680,Survival,10.0,120
1681,Lapse,4.666666666666666,56
1682,Survival,10.0,120
1683,Disability,2.583333333333333,31
1684,Survival,10.0,120
1685,Lapse,1.5833333333333333,19
1686,Lapse,8.833333333333332,106
1687,Survival,10.0,120
1688,Survival,10.0,120
1689,Death,6.083333333333333,73
1690,Survival,10.0,120
1691,Survival,10.0,120
1692,Lapse,6.083333333333333,73
1693,Lapse,4.25,51
1694,Survival,10.0,120
1695,Disability,2.6666666666666665,32
1696,Survival,10.0,120
1697,Survival,10.0,120
1698,Survival,10.0,120
1699,Survival,10.0,120
1700,Survival,10.0,120
1701,Survival,10.0,120
1702,Survival,10.0,120
1703,Lapse,6.333333333333333,76
1704,Survival,10.0,120
1705,Death,2.6666666666666665,32
1706,Lapse,0.16666666666666666,2
1707,Survival,10.0,120
1708,Death,4.833333333333333,58
1709,Survival,10.0,120
1710,Survival,10.0,120
1711,Death,5.166666666666666,62
1712,Survival,10.0,120
1713,Disability,5.166666666666666,62
1714,Survival,10.0,120
1715,Survival,10.0,120
1716,Survival,10.0,120
1717,Survival,10.0,120
1718,Death,1.75,21
1719,Survival,10.0,120
1720,Lapse,1.5833333333333333,19
1721,Lapse,6.083333333333333,73
1722,Survival,10.0,120
1723,Survival,10.0,120
1724,Survival,10.0,120
1725,Survival,10.0,120
1726,Survival,10.0,120
1727,Lapse,3.75,45
1728,Lapse,0.75,9
1729,Survival,10.0,120
1730,Lapse,7.75,93
1731,Survival,10.0,120
1732,Lapse,6.916666666666666,83
1733,Death,4.25,51
1734,Survival,10.0,120
1735,Survival,10.0,120
1736,Survival,10.0,120
1737,Lapse,0.8333333333333333,10
1738,Survival,10.0,120
1739,Survival,10.0,120
1740,Survival,10.0,120
1741,Lapse,3.083333333333333,37
1742,Survival,10.0,120
1743,Survival,10.0,120
1744,Survival,10.0,120
1745,Lapse,6.583333333333333,79
1746,Lapse,1.9166666666666665,23
1747,Survival,10.0,120
1748,Survival,10.0,120
1749,Survival,10.0,120
1750,Lapse,3.4166666666666665,41
1751,Death,3.083333333333333,37
1752,Lapse,2.083333333333333,25
1753,Lapse,2.083333333333333,25
1754,Lapse,7.333333333333333,88
1755,Survival,10.0,120
1756,Lapse,0.8333333333333333,10
1757,Survival,10.0,120
1758,Survival,10.0,120
1759,Survival,10.0,120
1760,Lapse,8.916666666666666,107
1761,Lapse,9.416666666666666,113
1762,Lapse,0.41666666666666663,5
1763,Lapse,3.083333333333333,37
1764,Lapse,0.5833333333333333,7
1765,Survival,10.0,120
1766,Survival,10.0,120
1767,Survival,10.0,120
1768,Survival,10.0,120
1769,Survival,10.0,120
1770,Lapse,0.5833333333333333,7
1771,Survival,10.0,120
1772,Survival,10.0,120
1773,Survival,10.0,120
1774,Survival,10.0,120
1775,Lapse,7.25,87
1776,Survival,10.0,120
1777,Survival,10.0,120
1778,Lapse,5.0,60
1779,Survival,10.0,120
1780,Disability,3.1666666666666665,38
1781,Survival,10.0,120
1782,Survival,10.0,120
1783,Survival,10.0,120
1784,Survival,10.0,120
1785,Survival,10.0,120
1786,Survival,10.0,120
1787,Survival,10.0,120
1788,Death,6.0,72
1789,Disability,2.083333333333333,25
1790,Disability,3.25,39
1791,Survival,10.0,120
1792,Survival,10.0,120
1793,Survival,10.0,120
1794,Lapse,4.666666666666666,56
1795,Lapse,0.6666666666666666,8
1796,Survival,10.0,120
1797,Survival,10.0,120
1798,Lapse,2.4166666666666665,29
1799,Lapse,6.333333333333333,76
1800,Death,2.6666666666666665,32
1801,Survival,10.0,120
1802,Survival,10.0,120
