simulation_id,event_type,event_time,event_step,fund_value_at_event,payoff,discount_factor,discounted_payoff
8665,Lapse,8.0,96,295246.95518941665,265722.259670475,0.5272924240430485,140113.33442384115
8666,Survival,10.0,120,213985.66208653085,213985.66208653085,0.44932896411722156,96149.95588127871
8667,Survival,10.0,120,107321.26075127657,120000.0,0.44932896411722156,53919.47569406659
8668,Survival,10.0,120,162593.4197914672,162593.4197914672,0.44932896411722156,73057.9328871765
8669,Survival,10.0,120,296648.70001407445,296648.70001407445,0.44932896411722156,133292.85308404447
8670,Lapse,7.166666666666666,86,134444.10870589467,120999.69783530521,0.5636434922238742,68200.69224592498
8671,Death,6.5,78,128749.13763659995,130000.0,0.5945205479701944,77287.67123612527
8672,Lapse,9.166666666666666,110,500228.98081553687,450206.0827339832,0.4803053010897994,216236.36812000492
8673,Lapse,10.0,120,217927.6341898602,196134.87077087417,0.44932896411722156,88129.07831074201
8674,Lapse,4.083333333333333,49,181670.7145686037,163503.64311174332,0.721324144338942,117939.125463878
8675,Survival,10.0,120,96476.48422363422,120000.0,0.44932896411722156,53919.47569406659
8676,Survival,10.0,120,113340.80092449825,120000.0,0.44932896411722156,53919.47569406659
8677,Survival,10.0,120,166039.66838085995,166039.66838085995,0.44932896411722156,74606.43219593879
8678,Lapse,1.0833333333333333,13,117124.1360340853,105411.72243067677,0.9169827055971943,96660.72643614245
8679,Lapse,5.5,66,103182.91660508698,92864.62494457829,0.6440364210831414,59808.20069453442
8680,Survival,10.0,120,180336.55004807064,180336.55004807064,0.44932896411722156,81030.43522557306
8681,Survival,10.0,120,283211.56835001026,283211.56835001026,0.44932896411722156,127255.1606327238
8682,Survival,10.0,120,447194.5983215296,447194.5983215296,0.44932896411722156,200937.48562262987
8683,Survival,10.0,120,168039.64047371573,168039.64047371573,0.44932896411722156,75505.07758468503
8684,Survival,10.0,120,105315.458095242,120000.0,0.44932896411722156,53919.47569406659
8685,Lapse,4.916666666666666,59,121711.16931734043,109540.0523856064,0.6748037755010351,73918.04091838836
8686,Survival,10.0,120,222177.48280452786,222177.48280452786,0.44932896411722156,99830.7781987303
8687,Lapse,7.0,84,79806.88390071357,71826.19551064221,0.5712090638488149,41027.77389745589
8688,Disability,5.083333333333333,61,176793.07096655254,176793.07096655254,0.6658661086826304,117720.51420655046
8689,Death,4.833333333333333,58,157598.6020262927,157598.6020262927,0.679317496356421,107059.48775777314
8690,Lapse,3.1666666666666665,38,128774.1312502726,115896.71812524534,0.7762091023287752,89960.08753884777
8691,Survival,10.0,120,264303.7448004718,264303.7448004718,0.44932896411722156,118759.32786349849
8692,Lapse,7.583333333333333,91,134767.09985169367,121290.3898665243,0.5451650606108354,66123.28274309557
8693,Survival,10.0,120,126654.91354403313,126654.91354403313,0.44932896411722156,56909.721103096665
8694,Survival,10.0,120,248873.56663035494,248873.56663035494,0.44932896411722156,111826.1018901757
8695,Survival,10.0,120,254568.9720102162,254568.9720102162,0.44932896411722156,114385.21248973643
8696,Survival,10.0,120,305797.99392082077,305797.99392082077,0.44932896411722156,137403.89583756682
8697,Survival,10.0,120,163238.02920078032,163238.02920078032,0.44932896411722156,73347.57456532339
8698,Death,8.916666666666666,107,279641.3155176106,279641.3155176106,0.4900081117937678,137026.5129963096
8699,Survival,10.0,120,359917.3311158094,359917.3311158094,0.44932896411722156,161721.28155810168
8700,Survival,10.0,120,100999.20904311638,120000.0,0.44932896411722156,53919.47569406659
8701,Survival,10.0,120,195083.0082564587,195083.0082564587,0.44932896411722156,87656.44601674598
8702,Lapse,5.083333333333333,61,81873.81388308328,73686.43249477496,0.6658661086826304,49065.29806800113
8703,Survival,10.0,120,252682.253189289,252682.253189289,0.44932896411722156,113537.45507634874
8704,Survival,10.0,120,158198.15181029378,158198.15181029378,0.44932896411722156,71083.01167817827
8705,Lapse,3.4166666666666665,41,98542.54383992028,88688.28945592826,0.760839132311293,67477.52119582125
8706,Survival,10.0,120,282355.44923832256,282355.44923832256,0.44932896411722156,126870.48151910822
8707,Survival,10.0,120,601364.6254145593,601364.6254145593,0.44932896411722156,270210.54419426486
8708,Survival,10.0,120,130184.15159779073,130184.15159779073,0.44932896411722156,58495.50998191464
8709,Death,0.8333333333333333,10,127677.78986868115,130000.0,0.9355069850316178,121615.90805411032
8710,Survival,10.0,120,98657.86160287175,120000.0,0.44932896411722156,53919.47569406659
8711,Survival,10.0,120,205595.51498737116,205595.51498737116,0.44932896411722156,92380.01977642218
8712,Survival,10.0,120,73164.81564884576,120000.0,0.44932896411722156,53919.47569406659
8713,Lapse,7.833333333333333,94,207458.77345087405,186712.89610578664,0.5343700691439376,99773.78320211403
8714,Lapse,9.5,114,71958.96456225532,64763.068106029794,0.46766642700990924,30287.512663346362
8715,Lapse,3.4166666666666665,41,65053.18976487756,58547.87078838981,0.760839132311293,44545.5112093122
8716,Lapse,3.0,36,206995.6195308219,186296.0575777397,0.7866278610665535,146545.66929750887
8717,Survival,10.0,120,160589.66507100555,160589.66507100555,0.44932896411722156,72157.58785428648
8718,Disability,9.75,117,273115.1686244475,273115.1686244475,0.4584060113052235,125197.6350760865
8719,Disability,4.166666666666666,50,89769.68749008999,110000.0,0.7165313105737893,78818.44416311682
8720,Survival,10.0,120,370949.99716640374,370949.99716640374,0.44932896411722156,166678.57796606646
8721,Survival,10.0,120,293602.24947180814,293602.24947180814,0.44932896411722156,131923.9946176536
8722,Survival,10.0,120,346231.9814617076,346231.9814617076,0.44932896411722156,155572.05757444215
8723,Survival,10.0,120,79431.1088301545,120000.0,0.44932896411722156,53919.47569406659
8724,Survival,10.0,120,109687.196472328,120000.0,0.44932896411722156,53919.47569406659
8725,Survival,10.0,120,119897.24262606556,120000.0,0.44932896411722156,53919.47569406659
8726,Survival,10.0,120,296521.41911620693,296521.41911620693,0.44932896411722156,133235.66209005375
8727,Survival,10.0,120,30242.34919757006,120000.0,0.44932896411722156,53919.47569406659
8728,Survival,10.0,120,339765.5806929215,339765.5806929215,0.44932896411722156,152666.51641543666
8729,Lapse,7.25,87,257204.71435428647,231484.2429188578,0.559898366565402,129607.64949589722
8730,Lapse,1.6666666666666665,20,109189.26676911168,98270.34009220051,0.8751733190429475,86003.57970197035
8731,Survival,10.0,120,567435.2710826565,567435.2710826565,0.44932896411722156,254965.10255914484
8732,Lapse,1.5,18,119139.94374167919,107225.94936751128,0.8869204367171575,95100.88584044491
8733,Survival,10.0,120,367200.720660373,367200.720660373,0.44932896411722156,164993.91943742262
8734,Lapse,4.083333333333333,49,161351.1552745397,145216.0397470857,0.721324144338942,104747.83561485639
8735,Survival,10.0,120,134780.90489181413,134780.90489181413,0.44932896411722156,60560.96437782061
8736,Survival,10.0,120,75178.75966433401,120000.0,0.44932896411722156,53919.47569406659
8737,Survival,10.0,120,134514.11793669878,134514.11793669878,0.44932896411722156,60441.08927163864
8738,Death,7.25,87,151126.92912171295,151126.92912171295,0.559898366565402,84615.72075929237
8739,Survival,10.0,120,137861.51762658515,137861.51762658515,0.44932896411722156,61945.17290678158
8740,Disability,0.16666666666666666,2,102371.47956314863,110000.0,0.9867551618071957,108543.06779879153
8741,Lapse,1.0,12,100411.60228493098,90370.44205643788,0.9231163463866358,83422.43229248411
8742,Survival,10.0,120,176228.03953286057,176228.03953286057,0.44932896411722156,79184.362451709
8743,Survival,10.0,120,387390.6866435886,387390.6866435886,0.44932896411722156,174065.85593822284
8744,Lapse,3.583333333333333,43,118076.42034185948,106268.77830767354,0.7507619411130763,79782.55428198415
8745,Survival,10.0,120,167100.2909241716,167100.2909241716,0.44932896411722156,75083.00062464438
8746,Disability,2.833333333333333,34,184684.12062442268,184684.12062442268,0.7971864668291995,147227.6816000412
8747,Lapse,1.75,21,95007.17779358593,85506.46001422734,0.8693582353988059,74335.74519316724
8748,Lapse,4.5,54,269752.4685453309,242777.22169079783,0.697676326071031,169379.92008296805
8749,Survival,10.0,120,118839.39462927476,120000.0,0.44932896411722156,53919.47569406659
8750,Survival,10.0,120,132314.92267868374,132314.92267868374,0.44932896411722156,59452.92714446323
8751,Survival,10.0,120,260619.0804462331,260619.0804462331,0.44932896411722156,117103.70144608876
8752,Survival,10.0,120,282900.059870241,282900.059870241,0.44932896411722156,127115.19085019534
8753,Survival,10.0,120,263779.25207336,263779.25207336,0.44932896411722156,118523.65808973832
8754,Death,7.25,87,195461.78434591272,195461.78434591272,0.559898366565402,109438.7337812354
8755,Survival,10.0,120,158109.85310593218,158109.85310593218,0.44932896411722156,71043.33651281457
8756,Lapse,7.75,93,116614.76870801524,104953.29183721372,0.5379444375946745,56459.03955107967
8757,Survival,10.0,120,120672.46893744012,120672.46893744012,0.44932896411722156,54221.63546512757
8758,Lapse,1.0833333333333333,13,104550.90197847984,94095.81178063186,0.9169827055971943,86284.23207196816
8759,Survival,10.0,120,275673.2400948488,275673.2400948488,0.44932896411722156,123867.97140665652
8760,Lapse,0.16666666666666666,2,117171.90748806212,105454.7167392559,0.9867551618071957,104057.98607937645
8761,Lapse,1.8333333333333333,22,193758.99755832244,174383.0978024902,0.8635817900415641,150594.06775326762
8762,Lapse,1.5833333333333333,19,138809.6563903142,124928.69075128277,0.8810272994231082,110065.58703306729
8763,Death,0.5833333333333333,7,84929.12524108126,130000.0,0.9544054797336466,124072.71236537407
8764,Survival,10.0,120,92354.55212333958,120000.0,0.44932896411722156,53919.47569406659
8765,Lapse,0.75,9,116594.2004999656,104934.78044996905,0.9417645335842487,98823.85456723065
8766,Survival,10.0,120,279803.7038876988,279803.7038876988,0.44932896411722156,125723.90842402152
8767,Survival,10.0,120,220309.80466587783,220309.80466587783,0.44932896411722156,98991.57631538631
8768,Survival,10.0,120,223630.18018820573,223630.18018820573,0.44932896411722156,100483.51720931409
8769,Lapse,0.41666666666666663,5,83852.6964836973,75467.42683532758,0.9672161004820059,72993.31029707663
8770,Lapse,9.833333333333332,118,60757.19681598228,54681.477134384055,0.4553601354304514,24899.764833450256
8771,Lapse,0.41666666666666663,5,95795.53703112986,86215.98332801688,0.9672161004820059,83389.48719374613
8772,Lapse,8.833333333333332,106,442753.34914045513,398478.0142264096,0.49328574584652574,196563.52445111694
8773,Survival,10.0,120,198762.78840275446,198762.78840275446,0.44932896411722156,89309.87781806017
8774,Death,9.916666666666666,119,35096.243342676375,130000.0,0.452334497858877,58803.484721654015
8775,Survival,10.0,120,181783.25937322367,181783.25937322367,0.44932896411722156,81680.4836280228
8776,Survival,10.0,120,179498.75368678605,179498.75368678605,0.44932896411722156,80653.98905441588
8777,Survival,10.0,120,369240.6437971553,369240.6437971553,0.44932896411722156,165910.51598735177
8778,Survival,10.0,120,209565.08942057317,209565.08942057317,0.44932896411722156,94163.66454447905
8779,Lapse,2.0,24,94296.1320604893,84866.51885444036,0.8521437889662113,72318.47693299523
8780,Survival,10.0,120,80798.13986908559,120000.0,0.44932896411722156,53919.47569406659
8781,Survival,10.0,120,242000.08092230206,242000.08092230206,0.44932896411722156,108737.64567710178
8782,Lapse,5.75,69,259906.58323916214,233915.92491524594,0.631283645506926,147667.29782262084
8783,Lapse,1.0,12,107480.18509905542,96732.16658914989,0.9231163463866358,89295.04419983944
8784,Survival,10.0,120,104861.74861579797,120000.0,0.44932896411722156,53919.47569406659
8785,Survival,10.0,120,188961.2309962212,188961.2309962212,0.44932896411722156,84905.75418184708
8786,Survival,10.0,120,344772.29936186946,344772.29936186946,0.44932896411722156,154916.1801285814
8787,Survival,10.0,120,240112.3798372071,240112.3798372071,0.44932896411722156,107889.4469039731
8788,Survival,10.0,120,161744.15940575194,161744.15940575194,0.44932896411722156,72676.33559779728
8789,Lapse,1.5833333333333333,19,92915.29188522333,83623.762696701,0.8810272994231082,73674.81781627334
8790,Lapse,4.75,57,107825.54726799423,97042.9925411948,0.6838614092123558,66363.95763340562
8791,Survival,10.0,120,66170.09994497482,120000.0,0.44932896411722156,53919.47569406659
8792,Lapse,6.166666666666666,74,121631.35132496929,109468.21619247236,0.6105877059052739,66839.94699450425
8793,Survival,10.0,120,126217.97665374671,126217.97665374671,0.44932896411722156,56713.39270279966
8794,Lapse,5.166666666666666,62,185667.74248760173,167100.96823884157,0.6614417654885042,110527.55944673783
8795,Survival,10.0,120,229886.22877579698,229886.22877579698,0.44932896411722156,103294.54104064347
8796,Lapse,8.916666666666666,107,252849.14211554162,227564.22790398746,0.4900081117937678,111508.31762703953
8797,Survival,10.0,120,614691.9023177458,614691.9023177458,0.44932896411722156,276198.8757196771
8798,Survival,10.0,120,218587.19244524193,218587.19244524193,0.44932896411722156,98217.55675071232
8799,Survival,10.0,120,150564.67186489658,150564.67186489658,0.44932896411722156,67653.06804170336
8800,Survival,10.0,120,189753.17427802293,189753.17427802293,0.44932896411722156,85261.59723629865
8801,Survival,10.0,120,241195.7737835288,241195.7737835288,0.44932896411722156,108376.2471836047
8802,Survival,10.0,120,372338.40701772104,372338.40701772104,0.44932896411722156,167302.430726329
8803,Lapse,6.75,81,77454.242774908,69708.8184974172,0.5827482523739896,40622.69215442552
8804,Survival,10.0,120,312044.102078611,312044.102078611,0.44932896411722156,140210.45314587082
8805,Lapse,0.5833333333333333,7,131456.19075796666,118310.57168216999,0.9544054797336466,112916.25792388344
8806,Lapse,6.083333333333333,73,282877.0438573116,254589.33947158043,0.6146718894297963,156488.91032168016
8807,Survival,10.0,120,567726.9763850326,567726.9763850326,0.44932896411722156,255096.174200489
8808,Survival,10.0,120,472176.75244638836,472176.75244638836,0.44932896411722156,212162.69105696943
8809,Survival,10.0,120,218504.4253852203,218504.4253852203,0.44932896411722156,98180.36711336976
8810,Survival,10.0,120,166575.45559205502,166575.45559205502,0.44932896411722156,74847.17690853232
8811,Death,5.166666666666666,62,176613.63503862158,176613.63503862158,0.6614417654885042,116819.6345692882
8812,Lapse,7.833333333333333,94,167352.91160318785,150617.62044286908,0.5343700691439376,80485.5482503513
8813,Survival,10.0,120,209257.14607515107,209257.14607515107,0.44932896411722156,94025.29668007375
8814,Survival,10.0,120,192860.54402197,192860.54402197,0.44932896411722156,86657.82846447559
8815,Survival,10.0,120,110967.8855984611,120000.0,0.44932896411722156,53919.47569406659
8816,Survival,10.0,120,128043.13012475327,128043.13012475327,0.44932896411722156,57533.487021281995
8817,Survival,10.0,120,238256.03712068236,238256.03712068236,0.44932896411722156,107055.3383541105
8818,Lapse,5.0,60,138381.29063575098,124543.16157217589,0.6703200460356393,83483.77779848501
8819,Lapse,2.75,33,99774.22726673856,89796.8045400647,0.8025187979624785,72063.62364036436
8820,Survival,10.0,120,733540.587467289,733540.587467289,0.44932896411722156,329601.0323046151
8821,Lapse,0.6666666666666666,8,93402.53993734306,84062.28594360875,0.9480639384933955,79696.4218904557
8822,Survival,10.0,120,261337.8767544173,261337.8767544173,0.44932896411722156,117426.67744665644
8823,Survival,10.0,120,118552.10083411023,120000.0,0.44932896411722156,53919.47569406659
8824,Lapse,1.4166666666666665,17,138121.84507039606,124309.66056335645,0.8928529928432785,110990.25247332487
8825,Lapse,0.8333333333333333,10,79025.57612102949,71123.01850892654,0.9355069850316178,66536.08061163382
8826,Disability,5.416666666666666,65,106789.71284922444,110000.0,0.6483443410015097,71317.87751016607
8827,Lapse,1.4166666666666665,17,71632.67570847715,64469.40813762944,0.8928529928432785,57561.70400251726
8828,Lapse,2.583333333333333,31,124430.54621584507,111987.49159426056,0.8132907017103442,91078.38562147744
8829,Disability,5.833333333333333,70,253218.6890221067,253218.6890221067,0.6270890852730561,158790.67607291535
8830,Lapse,9.5,114,178546.27269703412,160691.64542733072,0.46766642700990924,75150.08766734297
8831,Disability,1.5,18,102687.02748812523,110000.0,0.8869204367171575,97561.24803888732
8832,Disability,3.6666666666666665,44,74690.21741598046,110000.0,0.7457735080913922,82035.08589005315
8833,Lapse,6.5,78,217116.2749640436,195404.64746763924,0.5945205479701944,116172.07808838354
8834,Lapse,0.3333333333333333,4,93381.17016064808,84043.05314458327,0.973685749353145,81831.52317900976
8835,Lapse,4.5,54,279778.79937849514,251800.91944064564,0.697676326071031,175675.5403766573
8836,Survival,10.0,120,107123.8487320878,120000.0,0.44932896411722156,53919.47569406659
8837,Survival,10.0,120,39496.36064000809,120000.0,0.44932896411722156,53919.47569406659
8838,Survival,10.0,120,210915.8378266872,210915.8378266872,0.44932896411722156,94770.59492658125
8839,Death,1.1666666666666665,14,123176.63242037226,130000.0,0.9108898197456121,118415.67656692957
8840,Lapse,7.25,87,196198.91138656376,176579.02024790738,0.559898366565402,98866.3050065224
8841,Survival,10.0,120,325160.6677280019,325160.6677280019,0.44932896411722156,146104.10600188718
8842,Survival,10.0,120,115723.10150436523,120000.0,0.44932896411722156,53919.47569406659
8843,Survival,10.0,120,320353.26741556835,320353.26741556835,0.44932896411722156,143944.0017994046
8844,Survival,10.0,120,153945.07269197985,153945.07269197985,0.44932896411722156,69171.98004363768
8845,Survival,10.0,120,125735.54068996284,125735.54068996284,0.44932896411722156,56496.62025093976
8846,Death,1.0,12,124478.3165893858,130000.0,0.9231163463866358,120005.12503026264
8847,Survival,10.0,120,183163.6412380308,183163.6412380308,0.44932896411722156,82300.72918142278
8848,Lapse,4.75,57,147574.8489144407,132817.36402299663,0.6838614092123558,90828.66972863692
8849,Survival,10.0,120,125408.68484582978,125408.68484582978,0.44932896411722156,56349.7544530798
8850,Lapse,4.0,48,189834.3276254138,170850.89486287243,0.7261490370736909,124063.21278785323
8851,Survival,10.0,120,121556.05167080651,121556.05167080651,0.44932896411722156,54618.65477942295
8852,Survival,10.0,120,103358.5361656005,120000.0,0.44932896411722156,53919.47569406659
8853,Lapse,0.25,3,109392.69768225907,98453.42791403316,0.9801986733067553,96503.91942383758
8854,Lapse,7.5,90,270402.36641808983,243362.12977628087,0.5488116360940265,133559.9686058475
8855,Survival,10.0,120,79382.07204371587,120000.0,0.44932896411722156,53919.47569406659
8856,Death,8.416666666666666,101,88897.7099020249,130000.0,0.5100057221966218,66300.74388556083
8857,Lapse,8.25,99,129081.52749871027,116173.37474883925,0.5168513344916992,60044.363771341836
8858,Survival,10.0,120,149182.45232550698,149182.45232550698,0.44932896411722156,67031.99676788684
8859,Survival,10.0,120,143662.41098008584,143662.41098008584,0.44932896411722156,64551.68230826453
8860,Survival,10.0,120,425026.3364584557,425026.3364584557,0.44932896411722156,190976.6434834156
8861,Survival,10.0,120,390439.9947757233,390439.9947757233,0.44932896411722156,175435.99840250917
8862,Lapse,1.0833333333333333,13,87285.62135059414,78557.05921553473,0.9169827055971943,72035.46470322004
8863,Survival,10.0,120,159941.80538694805,159941.80538694805,0.44932896411722156,71866.48573355562
8864,Survival,10.0,120,324783.6755045782,324783.6755045782,0.44932896411722156,145934.71247665596
8865,Death,9.0,108,346649.13133765757,346649.13133765757,0.4867522559599717,168732.24670516932
8866,Survival,10.0,120,164126.53772950755,164126.53772950755,0.44932896411722156,73746.80718214571
8867,Lapse,9.083333333333332,109,644637.6692230472,580173.9023007425,0.48351803363989776,280524.5444096411
8868,Survival,10.0,120,142598.04978068566,142598.04978068566,0.44932896411722156,64073.43399309148
8869,Survival,10.0,120,24050.577686029468,120000.0,0.44932896411722156,53919.47569406659
8870,Survival,10.0,120,96731.26849375587,120000.0,0.44932896411722156,53919.47569406659
8871,Lapse,5.333333333333333,64,203292.61898616908,182963.35708755217,0.6526810763306461,119416.7208329719
8872,Death,3.6666666666666665,44,192521.55189639932,192521.55189639932,0.7457735080913922,143577.47314097674
8873,Survival,10.0,120,262953.3487457582,262953.3487457582,0.44932896411722156,118152.55580308603
8874,Survival,10.0,120,97903.84729469221,120000.0,0.44932896411722156,53919.47569406659
8875,Survival,10.0,120,381256.9913377547,381256.9913377547,0.44932896411722156,171309.80898024183
8876,Lapse,4.0,48,86636.45679368703,77972.81111431833,0.7261490370736909,56619.88170859104
8877,Lapse,3.9166666666666665,47,86721.68903594137,78049.52013234723,0.7310062032185073,57054.683374973596
8878,Survival,10.0,120,87471.60287651389,120000.0,0.44932896411722156,53919.47569406659
8879,Survival,10.0,120,171891.2617933455,171891.2617933455,0.44932896411722156,77235.72260240608
8880,Survival,10.0,120,240080.44268728103,240080.44268728103,0.44932896411722156,107875.09661747997
8881,Death,5.25,63,107496.42158170271,130000.0,0.6570468198150567,85416.08657595738
8882,Survival,10.0,120,159055.7964269086,159055.7964269086,0.44932896411722156,71468.37624534252
8883,Survival,10.0,120,291814.94249265257,291814.94249265257,0.44932896411722156,131120.90582415016
8884,Disability,8.5,102,215659.01965535386,215659.01965535386,0.5066169923655895,109256.52391430693
8885,Survival,10.0,120,323300.0220685036,323300.0220685036,0.44932896411722156,145268.06401511558
8886,Lapse,3.1666666666666665,38,225505.14080211316,202954.62672190185,0.7762091023287752,157535.22862127906
8887,Lapse,1.5,18,112801.40979556006,101521.26881600406,0.8869204367171575,90041.28807437026
8888,Survival,10.0,120,65602.21574678573,120000.0,0.44932896411722156,53919.47569406659
8889,Survival,10.0,120,197024.2323118433,197024.2323118433,0.44932896411722156,88528.69421067137
8890,Survival,10.0,120,178091.24099536092,178091.24099536092,0.44932896411722156,80021.55283479598
8891,Disability,8.5,102,338714.10219508706,338714.10219508706,0.5066169923655895,171598.31972588593
8892,Disability,4.75,57,89904.46748060985,110000.0,0.6838614092123558,75224.75501335914
8893,Lapse,0.75,9,112512.37484883673,101261.13736395305,0.9417645335842487,95364.14779977378
8894,Survival,10.0,120,522628.568866401,522628.568866401,0.44932896411722156,234832.15346680593
8895,Disability,3.833333333333333,46,122794.58546493917,122794.58546493917,0.7358958586482417,90364.02690807631
8896,Lapse,8.333333333333332,100,215316.88936030574,193785.20042427516,0.513417119032592,99492.63931298479
8897,Survival,10.0,120,208577.15985126235,208577.15985126235,0.44932896411722156,93719.75917447984
8898,Lapse,8.583333333333332,103,351147.46984665253,316032.7228619873,0.5032507789287233,159043.71394726043
8899,Survival,10.0,120,112496.68422262238,120000.0,0.44932896411722156,53919.47569406659
8900,Survival,10.0,120,137344.78134788803,137344.78134788803,0.44932896411722156,61712.98832995282
8901,Disability,6.333333333333333,76,50532.19991983434,110000.0,0.6025005705380431,66275.06275918474
8902,Death,4.333333333333333,52,131139.41319371236,131139.41319371236,0.7070409693051615,92720.93781859247
8903,Survival,10.0,120,364604.476356204,364604.476356204,0.44932896411722156,163827.35167363516
8904,Death,7.0,84,275235.3131619647,275235.3131619647,0.5712090638488149,157216.90556938126
8905,Survival,10.0,120,106432.73722486783,120000.0,0.44932896411722156,53919.47569406659
8906,Survival,10.0,120,158920.16624093254,158920.16624093254,0.44932896411722156,71407.43367437486
8907,Death,0.25,3,90346.03684773503,130000.0,0.9801986733067553,127425.82752987818
8908,Survival,10.0,120,142190.0851529275,142190.0851529275,0.44932896411722156,63890.123669504435
8909,Lapse,8.583333333333332,103,145989.48154017964,131390.53338616167,0.5032507789287233,66122.38827044627
8910,Survival,10.0,120,254741.62697094865,254741.62697094865,0.44932896411722156,114462.79136439203
8911,Death,4.083333333333333,49,299818.2960576893,299818.2960576893,0.721324144338942,216266.17586097232
8912,Survival,10.0,120,234124.19085413532,234124.19085413532,0.44932896411722156,105198.7801512713
8913,Survival,10.0,120,278430.1675626148,278430.1675626148,0.44932896411722156,125106.73876989412
8914,Lapse,1.4166666666666665,17,65374.36427670698,58836.927849036285,0.8928529928432785,52532.72711971609
8915,Death,1.0833333333333333,13,94922.6114618247,130000.0,0.9169827055971943,119207.75172763526
8916,Survival,10.0,120,129499.37799211478,129499.37799211478,0.44932896411722156,58187.82136702145
8917,Survival,10.0,120,86718.69680338698,120000.0,0.44932896411722156,53919.47569406659
8918,Disability,0.3333333333333333,4,96391.14428162816,110000.0,0.973685749353145,107105.43242884595
8919,Survival,10.0,120,189817.70767579693,189817.70767579693,0.44932896411722156,85290.59396107141
8920,Lapse,5.5,66,368163.06146426516,331346.75531783863,0.6440364210831414,213399.37843241214
8921,Survival,10.0,120,207092.9404033816,207092.9404033816,0.44932896411722156,93052.85638744096
8922,Survival,10.0,120,229322.66042086008,229322.66042086008,0.44932896411722156,103041.31345551042
8923,Disability,5.833333333333333,70,60350.643247243665,110000.0,0.6270890852730561,68979.79938003617
8924,Survival,10.0,120,152587.10039854754,152587.10039854754,0.44932896411722156,68561.80375972985
8925,Lapse,4.583333333333333,55,237259.3934180589,213533.45407625302,0.6930406200864415,147987.35742220609
8926,Lapse,7.666666666666666,92,132173.84623151514,118956.46160836364,0.5415427147756329,64420.00515949659
8927,Disability,5.75,69,88656.38723200593,110000.0,0.631283645506926,69441.20100576186
8928,Survival,10.0,120,145533.66747580684,145533.66747580684,0.44932896411722156,65392.49205108447
8929,Lapse,5.5,66,377639.24403728795,339875.31963355915,0.6440364210831414,218892.0844712862
8930,Survival,10.0,120,39089.82301392721,120000.0,0.44932896411722156,53919.47569406659
8931,Survival,10.0,120,322943.1872387936,322943.1872387936,0.44932896411722156,145107.72779072105
8932,Lapse,3.333333333333333,40,161594.07729419044,145434.6695647714,0.7659283383646487,111392.53480035711
8933,Lapse,2.4166666666666665,29,141995.37223694872,127795.83501325385,0.8242071926138603,105330.24640401803
8934,Survival,10.0,120,247058.99253725042,247058.99253725042,0.44932896411722156,111010.76119260711
8935,Survival,10.0,120,318940.90514846693,318940.90514846693,0.44932896411722156,143309.38652496965
8936,Death,2.833333333333333,34,162096.68774577347,162096.68774577347,0.7971864668291995,129221.28578876915
8937,Lapse,5.25,63,191494.04835071985,172344.64351564788,0.6570468198150567,113238.49993411609
8938,Lapse,0.6666666666666666,8,135739.81170430724,122165.83053387652,0.9480639384933955,115821.01844526369
8939,Lapse,2.6666666666666665,32,61984.95136558658,55786.45622902792,0.8078867967299912,45069.14142378723
8940,Lapse,2.4166666666666665,29,166157.06162739068,149541.35546465163,0.8242071926138603,123253.06076719188
8941,Disability,6.75,81,100854.8321144893,110000.0,0.5827482523739896,64102.30776113886
8942,Survival,10.0,120,125247.98954405454,125247.98954405454,0.44932896411722156,56277.54939959462
8943,Survival,10.0,120,139060.13434443905,139060.13434443905,0.44932896411722156,62483.74611498846
8944,Survival,10.0,120,508512.9204493981,508512.9204493981,0.44932896411722156,228489.58378575114
8945,Death,5.166666666666666,62,125205.58053028793,130000.0,0.6614417654885042,85987.42951350554
8946,Survival,10.0,120,147267.18575305378,147267.18575305378,0.44932896411722156,66171.41202287811
8947,Survival,10.0,120,1191196.2069462105,1191196.2069462105,0.44932896411722156,535238.9577275042
8948,Survival,10.0,120,41666.72460038649,120000.0,0.44932896411722156,53919.47569406659
8949,Survival,10.0,120,156075.20606701935,156075.20606701935,0.44932896411722156,70129.1106664757
8950,Lapse,0.25,3,111870.8086519876,100683.72778678883,0.9801986733067553,98690.0564001889
8951,Survival,10.0,120,213980.6336374435,213980.6336374435,0.44932896411722156,96147.69645345918
8952,Death,3.25,39,149408.83166502276,149408.83166502276,0.7710515858035663,115201.91658837389
8953,Lapse,1.5833333333333333,19,147414.67937625028,132673.21143862527,0.8810272994231082,116888.72117956304
8954,Lapse,1.75,21,104526.10885245042,94073.49796720537,0.8693582353988059,81783.57019056281
8955,Survival,10.0,120,508609.36333870963,508609.36333870963,0.44932896411722156,228532.91836930197
8956,Lapse,0.25,3,90245.00741225487,81220.50667102939,0.9801986733067553,79612.23288424547
8957,Survival,10.0,120,213990.25781264476,213990.25781264476,0.44932896411722156,96152.02087413285
8958,Lapse,0.5833333333333333,7,91948.36033675923,82753.52430308331,0.9544054797336466,78980.4170621342
8959,Survival,10.0,120,611915.650704927,611915.650704927,0.44932896411722156,274951.42545836046
8960,Death,3.75,45,172794.86039655143,172794.86039655143,0.7408182206817179,128009.58102191908
8961,Survival,10.0,120,532451.1951725957,532451.1951725957,0.44932896411722156,239245.74396987897
8962,Death,3.333333333333333,40,114613.60990256854,130000.0,0.7659283383646487,99570.68398740434
8963,Survival,10.0,120,82566.14480311323,120000.0,0.44932896411722156,53919.47569406659
